placeid,name,norm,trainline,joinkey,latitude,longitude
1824,MONTEROTONDO-MENTANA,MONTEROTONDO MENTANA,,MONTEROTONDO MENTANA,42.064167,12.595855
1825,MONTESANTO,MONTESANTO,,MONTESANTO,44.7329,11.7364
1826,MONTESILVANO,MONTESILVANO,,MONTESILVANO,42.516523,14.151367
1827,MONTEU DA PO,MONTEU DA PO,,MONTEU DA PO,45.158056,8.022778
1828,MONTEVARCHI TERRANUOVA,MONTEVARCHI TERRANUOVA,,MONTEVARCHI TERRANUOVA,43.52538,11.564201
1830,MONTI TELTI,MONTI TELTI,,MONTI TELTI,40.82949,9.323108
1832,MONTICELLI D'ONGINA,MONTICELLI D ONGINA,,MONTICELLI D ONGINA,45.075599,9.948811
1833,MONTICELLO D`ALBA,MONTICELLO D ALBA,,MONTICELLO D ALBA,44.703976,7.965008
1834,MONTIGLIO MURISENGO,MONTIGLIO MURISENGO,,MONTIGLIO MURISENGO,45.067778,8.106667
1835,MONTIRONE,MONTIRONE,,MONTIRONE,45.4513,10.2393
1836,PM MONTJOVET,PM MONTJOVET,MONTJOVET,MONTJOVET,45.704444,7.666667
1838,MONTORO SUPERIORE,MONTORO SUPERIORE,,MONTORO SUPERIORE,40.8316,14.8021
1837,MONTORO FORINO,MONTORO FORINO,,MONTORO FORINO,40.820006,14.757438
1839,MONTORSI,MONTORSI,,MONTORSI,41.080556,14.786389
1841,MONZA,MONZA,,MONZA,45.577971,9.272894
1842,MONZA SOBBORGHI,MONZA SOBBORGHI,,MONZA SOBBORGHI,45.582,9.28446
1843,MONZONE-MONTE DEI BIANCHI-ISOLANO,MONZONE MONTE DEI BIANCHI ISOLANO,,MONZONE MONTE DEI BIANCHI ISOLANO,44.165675,10.123813
1844,MONZUNO-VADO,MONZUNO VADO,,MONZUNO VADO,44.322168,11.262207
1845,MORANO SUL PO,MORANO SUL PO,,MORANO SUL PO,45.17066,8.366206
1846,MORBEGNO,MORBEGNO,,MORBEGNO,46.1366,9.56869
1848,MORENGO BARIANO,MORENGO BARIANO,,MORENGO BARIANO,45.5217,9.70316
1851,MORGEX,MORGEX,,MORGEX,45.757215,7.03396
1852,MORI,MORI,,MORI,45.861364,11.002724
1853,MORNAGO CIMBRO,MORNAGO CIMBRO,,MORNAGO CIMBRO,45.729942,8.734197
1854,MOROLO,MOROLO,,MOROLO,41.666997,13.194582
1857,MORROVALLE MONTE S.GIUSTO,MORROVALLE MONTE SAN GIUSTO,,MORROVALLE MONTE SAN GIUSTO,43.279248,13.582799
1858,MORTARA,MORTARA,,MORTARA,45.252093,8.731923
1859,MOSCIANO S.ANGELO,MOSCIANO SAN ANGELO,MOSCIANO SANT ANGELO,MOSCIANO SANT ANGELO,42.706555,13.906429
1860,MOSSA,MOSSA,,MOSSA,45.935093,13.547525
1863,MOTTA S.DAMIANO,MOTTA SAN DAMIANO,,MOTTA SAN DAMIANO,45.1782,9.21992
96,MOTTA S.GIOVANNI LAZZARO,MOTTA SAN GIOVANNI LAZZARO,,MOTTA SAN GIOVANNI LAZZARO,37.976667,15.66
3409,MOTTA DI LIVENZA,MOTTA DI LIVENZA,,MOTTA DI LIVENZA,45.779077,12.607838
2317,MOZIA-BIRGI,MOZIA BIRGI,,MOZIA BIRGI,37.8849,12.4991
1865,MOZZECANE,MOZZECANE,,MOZZECANE,45.306756,10.823632
287,MULINETTI,MULINETTI,,MULINETTI,44.362242,9.13028
1869,MURLO,MURLO,,MURLO,43.114269,11.400434
783,MUSIANO-PIAN DI MACINA,MUSIANO PIAN DI MACINA,,MUSIANO PIAN DI MACINA,44.400922,11.343991
1871,MUSSOTTO,MUSSOTTO,,MUSSOTTO,44.713477,8.016687
1872,MUZZANA DEL TURGNANO,MUZZANA DEL TURGNANO,,MUZZANA DEL TURGNANO,45.816885,13.132655
4020,NAPOLI AFRAGOLA,NAPOLI AFRAGOLA,,NAPOLI AFRAGOLA,40.931389,14.331111
1873,NAPOLI CAMPI FLEGREI,NAPOLI CAMPI FLEGREI,,NAPOLI CAMPI FLEGREI,40.822362,14.19483
1888,NAPOLI CENTRALE,NAPOLI CENTRALE,,NAPOLI CENTRALE,40.852826,14.273072
1874,NAPOLI GIANTURCO,NAPOLI GIANTURCO,,NAPOLI GIANTURCO,40.853743,14.287811
1876,NAPOLI MERGELLINA,NAPOLI MERGELLINA,,NAPOLI MERGELLINA,40.831459,14.218759
1877,NAPOLI MONTESANTO,NAPOLI MONTESANTO,,NAPOLI MONTESANTO,40.847001,14.245268
1878,NAPOLI PIAZZA AMEDEO,NAPOLI PIAZZA AMEDEO,,NAPOLI PIAZZA AMEDEO,40.837473,14.2336
1879,NAPOLI PIAZZA CAVOUR,NAPOLI PIAZZA CAVOUR,,NAPOLI PIAZZA CAVOUR,40.8553,14.255
1880,NAPOLI PIAZZA GARIBALDI,NAPOLI PIAZZA GARIBALDI,,NAPOLI PIAZZA GARIBALDI,40.8526,14.2707
1881,NAPOLI PIAZZA LEOPARDI,NAPOLI PIAZZA LEOPARDI,,NAPOLI PIAZZA LEOPARDI,40.8248,14.2004
1882,NAPOLI S.GIOVANNI BARRA,NAPOLI SAN GIOVANNI BARRA,,NAPOLI SAN GIOVANNI BARRA,40.833158,14.305541
3165,TRACCIA,TRACCIA,NAPOLI TRACCIA,NAPOLI TRACCIA,40.858485,14.297644
1889,NARNI AMELIA,NARNI AMELIA,,NARNI AMELIA,42.5314,12.5194
1893,NAVACCHIO,NAVACCHIO,,NAVACCHIO,43.685992,10.486851
1894,NEIVE,NEIVE,,NEIVE,44.7228,8.12017
1895,NERA MONTORO,NERA MONTORO,,NERA MONTORO,42.497951,12.476632
1896,NETTUNO,NETTUNO,,NETTUNO,41.459571,12.662106
1897,NIBBIA,NIBBIA,,NIBBIA,45.481489,8.557955
1898,NICHELINO,NICHELINO,,NICHELINO,44.991307,7.642062
1899,NICORVO,NICORVO,,NICORVO,45.2756,8.67129
97,NICOTERA,NICOTERA,,NICOTERA,38.54961,15.933739
1901,NISCEMI,NISCEMI,,NISCEMI,37.144992,14.403505
1903,NIZZA MONFERRATO,NIZZA MONFERRATO,,NIZZA MONFERRATO,44.772968,8.361172
1902,NIZZA DI SICILIA,NIZZA DI SICILIA,,NIZZA DI SICILIA,37.986139,15.404328
1904,NOALE-SCORZE',NOALE SCORZE,,NOALE SCORZE,45.553843,12.074895
1905,NOCERA INFERIORE,NOCERA INFERIORE,,NOCERA INFERIORE,40.745234,14.636353
1906,NOCERA INFERIORE MERCATO,NOCERA INFERIORE MERCATO,,NOCERA INFERIORE MERCATO,40.746,14.6497
1907,NOCERA SUPERIORE,NOCERA SUPERIORE,,NOCERA SUPERIORE,40.742636,14.672606
98,NOCERA TIRINESE,NOCERA TIRINESE,NOCERA TERINESE,NOCERA TERINESE,39.013687,16.118225
1908,NOCERA UMBRA,NOCERA UMBRA,,NOCERA UMBRA,43.100561,12.767109
1909,NOCETO,NOCETO,,NOCETO,44.809851,10.147275
1910,NOGARA,NOGARA,,NOGARA,45.180035,11.071024
1911,NOLA,NOLA,,NOLA,40.923445,14.525264
5040,NOLE,NOLE,,NOLE,45.2415,7.5716
1912,NONE,NONE,,NONE,44.938064,7.54007
1913,NOTARESCO,NOTARESCO,,NOTARESCO,42.701476,13.876369
1914,NOTO,NOTO,,NOTO,36.882498,15.074307
99,NOVA SIRI ROTONDELLA,NOVA SIRI ROTONDELLA,,NOVA SIRI ROTONDELLA,40.130381,16.643959
1917,NOVARA,NOVARA,,NOVARA,45.451258,8.625104
1918,NOVARA-MONTALBANO-FURNARI,NOVARA MONTALBANO FURNARI,,NOVARA MONTALBANO FURNARI,38.121678,15.130571
1919,NOVATE-MEZZOLA,NOVATE MEZZOLA,,NOVATE MEZZOLA,46.2166,9.44675
288,NOVI LIGURE,NOVI LIGURE,,NOVI LIGURE,44.762379,8.787468
1922,NOZZANO,NOZZANO,,NOZZANO,43.830026,10.407935
1923,NUCETTO,NUCETTO,,NUCETTO,44.339,8.06125
1925,NUS,NUS,,NUS,45.738886,7.471186
1927,OCCHIOBELLO,OCCHIOBELLO,,OCCHIOBELLO,44.898934,11.62058
3407,ODERZO,ODERZO,,ODERZO,45.775571,12.493621
1929,OFFIDA CASTEL DI LAMA,OFFIDA CASTEL DI LAMA,,OFFIDA CASTEL DI LAMA,42.862014,13.720406
1930,OGGIONO,OGGIONO,,OGGIONO,45.7889,9.33763
1931,OLBIA,OLBIA,,OLBIA,40.924974,9.498658
3231,OLBIA TERRANOVA,OLBIA TERRANOVA,,OLBIA TERRANOVA,40.922622,9.494032
1933,OLCENENGO,OLCENENGO,,OLCENENGO,45.341505,8.310093
1934,OLCIO,OLCIO,,OLCIO,45.938,9.31397
1935,OLEGGIO,OLEGGIO,,OLEGGIO,45.597917,8.63288
1936,OLEVANO,OLEVANO,,OLEVANO,45.212082,8.711868
3426,OLGIATA,OLGIATA,,OLGIATA,42.014619,12.36379
1937,OLGIATE-CALCO-BRIVIO,OLGIATE CALCO BRIVIO,,OLGIATE CALCO BRIVIO,45.7292,9.40368
1939,OLIVERI TINDARI,OLIVERI TINDARI,,OLIVERI TINDARI,38.128357,15.056572
290,OLIVETTA S.MICHELE,OLIVETTA SAN MICHELE,,OLIVETTA SAN MICHELE,43.8784,7.53515
1940,OLMENETA,OLMENETA,,OLMENETA,45.2312,10.0319
3403,OLMI SPERCENIGO,OLMI SPERCENIGO,,OLMI SPERCENIGO,45.679167,12.337778
1941,OMEGNA,OMEGNA,,OMEGNA,45.871971,8.413184
1942,OMEGNA-CRUSINALLO,OMEGNA CRUSINALLO,,OMEGNA CRUSINALLO,45.897474,8.413148
101,OMIGNANO SALENTO,OMIGNANO SALENTO,,OMIGNANO SALENTO,40.252913,15.134193
1944,ORBETELLO-MONTE ARGENTARIO,ORBETELLO MONTE ARGENTARIO,,ORBETELLO MONTE ARGENTARIO,42.450785,11.248768
1946,ORDONA,ORDONA,,ORDONA,41.314989,15.620609
1947,ORIA,ORIA,,ORIA,40.508,17.6464
1948,ORICOLA-PERETO,ORICOLA PERETO,,ORICOLA PERETO,42.067817,13.044291
1949,ORIO LITTA,ORIO LITTA,,ORIO LITTA,45.1667,9.55066
1950,ORIOLO,ORIOLO,,ORIOLO,42.166447,12.138691
1952,ORISTANO,ORISTANO,,ORISTANO,39.901875,8.603989
1953,ORMEA,ORMEA,,ORMEA,44.148056,7.914444
1954,ORNAVASSO,ORNAVASSO,,ORNAVASSO,45.970277,8.415898
3520,ORSA,ORSA,,ORSA,38.1887,13.1239
1955,ORSAGO,ORSAGO,,ORSAGO,45.928405,12.434634
1956,ORSARA DI PUGLIA,ORSARA DI PUGLIA,,ORSARA DI PUGLIA,41.24196,15.277697
1958,ORTANOVA,ORTANOVA,ORTA NOVA,ORTA NOVA,41.349786,15.732947
1957,ORTA MIASINO,ORTA MIASINO,,ORTA MIASINO,45.79585,8.421301
1959,ORTE,ORTE,,ORTE,42.437606,12.409069
1960,ORTONA,ORTONA,,ORTONA,42.3538,14.406598
1961,ORVIETO,ORVIETO,,ORVIETO,42.723931,12.126753
1962,OSCHIRI,OSCHIRI,,OSCHIRI,40.713224,9.10787
1963,OSIMO CASTELFIDARDO,OSIMO CASTELFIDARDO,,OSIMO CASTELFIDARDO,43.497255,13.545952
1964,OSNAGO,OSNAGO,,OSNAGO,45.6786,9.3871
1965,OSOPPO,OSOPPO,,OSOPPO,46.2492,13.0846
1968,OSPEDALETTO EUGANEO,OSPEDALETTO EUGANEO,,OSPEDALETTO EUGANEO,45.221826,11.606566
1969,OSPEDALETTO LODIGIANO,OSPEDALETTO LODIGIANO,,OSPEDALETTO LODIGIANO,45.1693,9.5753
1972,OSPITALE DI CADORE,OSPITALE DI CADORE,,OSPITALE DI CADORE,46.325881,12.318269
1973,OSPITALETTO MANTOVANO,OSPITALETTO MANTOVANO,,OSPITALETTO MANTOVANO,45.1298,10.6043
1974,OSPITALETTO TRAVAGLIATO,OSPITALETTO TRAVAGLIATO,,OSPITALETTO TRAVAGLIATO,45.546,10.0745
1210,OSTERIA NUOVA,OSTERIA NUOVA,,OSTERIA NUOVA,44.584905,11.235068
1976,OSTIA PARMENSE,OSTIA PARMENSE,,OSTIA PARMENSE,44.520164,9.844914
1977,OSTIGLIA,OSTIGLIA,,OSTIGLIA,45.072093,11.141104
1978,OSTUNI,OSTUNI,,OSTUNI,40.752201,17.580779
1979,OTTAVIA,OTTAVIA,OTTAVA,OTTAVA,40.783401,8.471146
1981,OULX CESANA CLAVIERE SESTRIERE,OULX CESANA CLAVIERE SESTRIERE,OULX CESANA CLAVIERE SESTRIERES,OULX CESANA CLAVIERE SESTRIERES,45.038778,6.831125
292,OVADA,OVADA,,OVADA,44.630408,8.632691
1982,OVIGLIO,OVIGLIO,,OVIGLIO,44.8597,8.49524
1983,OZIERI CHILIVANI,OZIERI CHILIVANI,,OZIERI CHILIVANI,40.609506,8.933749
3516,OZZANO DELL'EMILIA,OZZANO DELL EMILIA,OZZANO,OZZANO,44.4508,11.4875
1985,OZZANO MONFERRATO,OZZANO MONFERRATO,,OZZANO MONFERRATO,45.1076,8.37232
1986,OZZANO TARO,OZZANO TARO,,OZZANO TARO,44.718008,10.154736
1994,PABILLONIS,PABILLONIS,,PABILLONIS,39.610894,8.740957
1995,PACE DEL MELA,PACE DEL MELA,,PACE DEL MELA,38.202258,15.312701
1996,PACECO,PACECO,,PACECO,37.991416,12.55082
1998,PADERNO ROBBIATE,PADERNO ROBBIATE,,PADERNO ROBBIATE,45.6784,9.43915
1999,PADIGLIONE,PADIGLIONE,,PADIGLIONE,41.513335,12.629493
2000,PADOVA,PADOVA,,PADOVA,45.417827,11.88062
2004,PADULI SUL CALORE,PADULI SUL CALORE,,PADULI SUL CALORE,41.145833,14.838889
2005,PAESE,PAESE,,PAESE,45.669157,12.16165
2006,PAESE CASTAGNOLE,PAESE CASTAGNOLE,,PAESE CASTAGNOLE,45.691279,12.182675
104,PAESTUM,PAESTUM,,PAESTUM,40.421712,15.014511
2007,PAGANI,PAGANI,,PAGANI,40.746385,14.616828
2008,PAGANICA,PAGANICA,,PAGANICA,42.331039,13.478434
2009,PALAGIANELLO,PALAGIANELLO,,PALAGIANELLO,40.606854,16.984551
2010,PALAGIANO CHIATONA,PALAGIANO CHIATONA,,PALAGIANO CHIATONA,40.5172,17.0591
2011,PALAGIANO MOTTOLA,PALAGIANO MOTTOLA,,PALAGIANO MOTTOLA,40.601614,17.065445
3462,PALAZZO REALE-ORLEANS,PALAZZO REALE ORLEANS,,PALAZZO REALE ORLEANS,38.108923,13.354069
2016,PALAZZOLO VERCELLESE,PALAZZOLO VERCELLESE,,PALAZZOLO VERCELLESE,45.189061,8.232851
2014,PALAZZOLO DELLO STELLA,PALAZZOLO DELLO STELLA,,PALAZZOLO DELLO STELLA,45.8036,13.0838
2015,PALAZZOLO SULL'OGLIO,PALAZZOLO SULL OGLIO,,PALAZZOLO SULL OGLIO,45.602475,9.895154
2017,PALENA,PALENA,,PALENA,41.9186,14.1052
3463,PALERMO AEROPORTO,PALERMO AEROPORTO,,PALERMO AEROPORTO,38.186443,13.105585
1990,PALERMO BRANCACCIO,PALERMO BRANCACCIO,,PALERMO BRANCACCIO,38.092976,13.39256
2018,PALERMO CENTRALE,PALERMO CENTRALE,,PALERMO CENTRALE,38.109417,13.367472
1318,FIERA,FIERA,PALERMO FIERA,PALERMO FIERA,38.141032,13.35361
2332,PALERMO GUADAGNA,PALERMO GUADAGNA,,PALERMO GUADAGNA,38.09826,13.370855
2804,PALERMO LA MALFA,PALERMO LA MALFA,,PALERMO LA MALFA,38.167191,13.309451
2326,LOLLI,LOLLI,PALERMO LOLLI,PALERMO LOLLI,38.122711,13.344876
1992,PALERMO NOTARBARTOLO,PALERMO NOTARBARTOLO,,PALERMO NOTARBARTOLO,38.132313,13.341493
1244,ROCCELLA,ROCCELLA,PALERMO ROCCELLA,PALERMO ROCCELLA,38.087332,13.407715
2531,PALERMO S.LORENZO,PALERMO SAN LORENZO,,PALERMO SAN LORENZO,38.162966,13.31662
3177,PALERMO SFERRACAVALLO,PALERMO SFERRACAVALLO,,PALERMO SFERRACAVALLO,38.19538,13.275593
2871,PALERMO TOMMASO NATALE,PALERMO TOMMASO NATALE,,PALERMO TOMMASO NATALE,38.190149,13.288331
3033,PALERMO VESPRI,PALERMO VESPRI,,PALERMO VESPRI,38.102576,13.361736
2019,PALESTRO,PALESTRO,,PALESTRO,45.3072,8.5344
2020,PALIDANO,PALIDANO,,PALIDANO,44.972178,10.777904
105,PALIZZI,PALIZZI,,PALIZZI,37.918855,15.98647
2021,PALLANZENO,PALLANZENO,,PALLANZENO,46.043539,8.260673
2023,PALMA S.GENNARO,PALMA SAN GENNARO,,PALMA SAN GENNARO,40.865096,14.540006
2024,PALMANOVA,PALMANOVA,,PALMANOVA,45.906759,13.296762
106,PALMI,PALMI,,PALMI,38.36499,15.844413
4042,PALMIRO TOGLIATTI,PALMIRO TOGLIATTI,,PALMIRO TOGLIATTI,41.903315,12.574218
2027,PALOMBINA,PALOMBINA,,PALOMBINA,43.6171,13.4298
2032,PANTIERE DI CASTELBELLINO,PANTIERE DI CASTELBELLINO,,PANTIERE DI CASTELBELLINO,43.500556,13.182778
107,PAOLA,PAOLA,,PAOLA,39.358999,16.033852
5443,PAPIANO,PAPIANO,PAPIANO CASTELLO DELLE FORME,PAPIANO CASTELLO DELLE FORME,42.963891,12.373617
2033,PARABIAGO,PARABIAGO,,PARABIAGO,45.552539,8.946298
3401,PARATICO SARNICO,PARATICO SARNICO,,PARATICO SARNICO,45.6625,9.961389
108,PARGHELIA,PARGHELIA,,PARGHELIA,38.683531,15.925334
2035,PARMA,PARMA,,PARMA,44.810219,10.328569
2036,PARONA LOMELLINA,PARONA LOMELLINA,,PARONA LOMELLINA,45.2803,8.78039
2037,PARTINICO,PARTINICO,,PARTINICO,38.058664,13.109077
2038,PASSIGNANO SUL TRASIMENO,PASSIGNANO SUL TRASIMENO,,PASSIGNANO SUL TRASIMENO,43.188056,12.132778
2040,PATERNO-S.PELINO,PATERNO SAN PELINO,,PATERNO SAN PELINO,42.056944,13.471944
2044,PATTI-S.PIERO PATTI,PATTI SAN PIERO PATTI,,PATTI SAN PIERO PATTI,38.146893,14.97548
2045,PAULILATINO,PAULILATINO,,PAULILATINO,40.077318,8.775791
2046,PAVIA,PAVIA,,PAVIA,45.188971,9.144807
2301,PAVIA PORTA GARIBALDI,PAVIA PORTA GARIBALDI,,PAVIA PORTA GARIBALDI,45.1842,9.1667
2047,PAVONA,PAVONA,,PAVONA,41.724501,12.610562
2080,PEDASO,PEDASO,,PEDASO,43.094574,13.845086
2081,PEDEROBBA CAVASO POSSAGNO,PEDEROBBA CAVASO POSSAGNO,,PEDEROBBA CAVASO POSSAGNO,45.876944,11.965278
2084,PELLEZZANO,PELLEZZANO,,PELLEZZANO,40.722303,14.770229
2085,PENANGO,PENANGO,,PENANGO,45.0323,8.23515
2086,PERAROLO DI CADORE,PERAROLO DI CADORE,,PERAROLO DI CADORE,46.386541,12.352392
2088,PERGINE,PERGINE,,PERGINE,46.062812,11.232093
2089,PERGOLA,PERGOLA,,PERGOLA,43.549455,12.833063
2090,PERI,PERI,,PERI,45.658289,10.900409
2092,PERUGIA,PERUGIA,,PERUGIA,43.103797,12.375584
4084,PERUGIA CAPITINI,PERUGIA CAPITINI,,PERUGIA CAPITINI,43.101999,12.355852
2093,PERUGIA PONTE S.GIOVANNI,PERUGIA PONTE SAN GIOVANNI,,PERUGIA PONTE SAN GIOVANNI,43.09203,12.438185
5459,PERUGIA S.ANNA,PERUGIA SAN ANNA,PERUGIA SANT ANNA,PERUGIA SANT ANNA,43.1064,12.39
2094,PESARO,PESARO,,PESARO,43.905967,12.904752
2096,PESCARA,PESCARA,PESCARA CENTRALE,PESCARA CENTRALE,42.468556,14.204035
2097,PESCARA PORTA NUOVA,PESCARA PORTA NUOVA,,PESCARA PORTA NUOVA,42.457625,14.211846
3057,PESCARA TRIBUNALE,PESCARA TRIBUNALE,,PESCARA TRIBUNALE,42.449616,14.219002
2099,PESCHIERA DEL GARDA,PESCHIERA DEL GARDA,,PESCHIERA DEL GARDA,45.437576,10.701181
2100,PESCIA,PESCIA,,PESCIA,43.886838,10.685774
2101,PESCINA,PESCINA,,PESCINA,42.037694,13.668296
2103,PESCOLANCIANO-CHIAUCI,PESCOLANCIANO CHIAUCI,,PESCOLANCIANO CHIAUCI,41.679088,14.340644
2105,PESSIONE,PESSIONE,,PESSIONE,44.965085,7.841407
2106,PETROSINO STRASATTI,PETROSINO STRASATTI,,PETROSINO STRASATTI,37.725506,12.509424
2107,PETTENASCO,PETTENASCO,,PETTENASCO,45.820508,8.406837
2109,PETTORANO SUL GIZIO,PETTORANO SUL GIZIO,,PETTORANO SUL GIZIO,41.9746,13.9649
2111,PIACENZA,PIACENZA,,PIACENZA,45.052101,9.706363
2112,PIADENA,PIADENA,,PIADENA,45.1275,10.3696
3414,PIAN DEL MUGNONE,PIAN DEL MUGNONE,,PIAN DEL MUGNONE,43.817487,11.295188
3523,PIAN DI VENOLA,PIAN DI VENOLA,,PIAN DI VENOLA,44.333692,11.191821
2116,PIANA,PIANA,,PIANA,44.486527,8.30881
2117,PIANA BELLA DI MONTELIBRETTI,PIANA BELLA DI MONTELIBRETTI,,PIANA BELLA DI MONTELIBRETTI,42.103432,12.632397
2120,PIANEROTTOLO D'ARIANO,PIANEROTTOLO D ARIANO,,PIANEROTTOLO D ARIANO,41.189167,15.145
2121,PIANFEI,PIANFEI,,PIANFEI,44.385278,7.716944
294,PIANO ORIZZONTALE DEI GIOVI,PIANO ORIZZONTALE DEI GIOVI,,PIANO ORIZZONTALE DEI GIOVI,44.530799,8.918926
2123,PIANO D'ORTA BOLOGNANO,PIANO D ORTA BOLOGNANO,,PIANO D ORTA BOLOGNANO,42.254217,13.95133
2125,PIANORO,PIANORO,,PIANORO,44.380427,11.340746
2126,PIANZANO,PIANZANO,,PIANZANO,45.913411,12.388232
2127,PIAZZA AL SERCHIO,PIAZZA AL SERCHIO,,PIAZZA AL SERCHIO,44.182592,10.296541
2129,PICERNO,PICERNO,,PICERNO,40.640159,15.641284
3450,PIEDIMONTE-VILLA S.LUCIA-AQUINO,PIEDIMONTE VILLA SAN LUCIA AQUINO,PIEDIMONTE VILLA SANTA LUCIA,PIEDIMONTE VILLA SANTA LUCIA,41.497739,13.731058
2131,PIEDIMULERA,PIEDIMULERA,,PIEDIMULERA,46.02432,8.261284
5430,PIERANTONIO,PIERANTONIO,,PIERANTONIO,43.263652,12.392364
295,PIETRA LIGURE,PIETRA LIGURE,,PIETRA LIGURE,44.145548,8.277752
296,PIETRABISSARA,PIETRABISSARA,,PIETRABISSARA,44.658059,8.922503
2133,PIETRAGALLA,PIETRAGALLA,,PIETRAGALLA,40.753351,15.792078
2134,PIETRARSA-S.GIORGIO A CREMANO,PIETRARSA SAN GIORGIO A CREMANO,,PIETRARSA SAN GIORGIO A CREMANO,40.8219,14.3215
2135,PIETRASANTA,PIETRASANTA,,PIETRASANTA,43.955956,10.229724
2137,PIETRELCINA,PIETRELCINA,,PIETRELCINA,41.188762,14.832462
2138,PIEVE ALBIGNOLA,PIEVE ALBIGNOLA,,PIEVE ALBIGNOLA,45.1162,8.95968
1749,PIEVE EMANUELE,PIEVE EMANUELE,,PIEVE EMANUELE,45.339236,9.203131
297,PIEVE LIGURE,PIEVE LIGURE,,PIEVE LIGURE,44.372552,9.091024
3350,PIEVE VERGONTE,PIEVE VERGONTE,,PIEVE VERGONTE,46.009722,8.277321
2141,PIEVETTA,PIEVETTA,,PIEVETTA,44.2575,8.021667
2142,PIGNATARO MAGGIORE,PIGNATARO MAGGIORE,,PIGNATARO MAGGIORE,41.173624,14.160797
2143,PINAROLO PO,PINAROLO PO,,PINAROLO PO,45.0733,9.17031
2144,PINEROLO,PINEROLO,,PINEROLO,44.887616,7.337121
29,PINEROLO OLIMPICA,PINEROLO OLIMPICA,,PINEROLO OLIMPICA,44.8913,7.34738
2145,PINETO ATRI,PINETO ATRI,,PINETO ATRI,42.607934,14.06908
2146,PINZANO,PINZANO,,PINZANO,46.179339,12.950489
2147,PIOLTELLO LIMITO,PIOLTELLO LIMITO,,PIOLTELLO LIMITO,45.485732,9.328259
2148,PIOMBINO,PIOMBINO,,PIOMBINO,42.928588,10.544598
2149,PIOMBINO DESE,PIOMBINO DESE,,PIOMBINO DESE,45.609432,12.000653
2150,PIOMBINO MARITTIMA,PIOMBINO MARITTIMA,,PIOMBINO MARITTIMA,42.924876,10.53124
2151,PIONA,PIONA,,PIONA,46.1248,9.35058
2152,PIOPPE DI SALVARO,PIOPPE DI SALVARO,,PIOPPE DI SALVARO,44.310554,11.161582
3439,PIRAINETO,PIRAINETO,,PIRAINETO,38.171982,13.14115
2157,PISA/BINARI PISA S.ROSSORE,PISA BINARI PISA SAN ROSSORE,PISA,PISA,43.710897,10.398817
2156,PISA CENTRALE,PISA CENTRALE,,PISA CENTRALE,43.707971,10.398173
5270,PISCILLE,PISCILLE,,PISCILLE,43.0951,12.4102
2158,PISCINA DI PINEROLO,PISCINA DI PINEROLO,,PISCINA DI PINEROLO,44.921847,7.425683
111,PISCIOTTA PALINURO,PISCIOTTA PALINURO,,PISCIOTTA PALINURO,40.091449,15.24361
2160,PISTICCI,PISTICCI,,PISTICCI,40.420885,16.552224
2161,PISTOIA,PISTOIA,,PISTOIA,43.926732,10.914621
2163,PITECCIO,PITECCIO,,PITECCIO,44.009829,10.901299
2164,PIZZIGHETTONE,PIZZIGHETTONE,PIZZIGHETTONE GERA,PIZZIGHETTONE GERA,45.181667,9.776944
2211,PONTE D'ADDA,PONTE D ADDA,PIZZIGHETTONE PONTE D ADDA,PIZZIGHETTONE PONTE D ADDA,45.184167,9.790556
112,PIZZO,PIZZO,,PIZZO,38.72641,16.150406
2166,PLOAGHE,PLOAGHE,,PLOAGHE,40.661356,8.728067
2186,POCAPAGLIA,POCAPAGLIA,,POCAPAGLIA,44.701692,7.892933
2187,POGGIBONSI-S.GIMIGNANO,POGGIBONSI SAN GIMIGNANO,,POGGIBONSI SAN GIMIGNANO,43.4681,11.1495
2189,POGGIO FIDONI,POGGIO FIDONI,,POGGIO FIDONI,42.395825,12.795344
2190,POGGIO IMPERIALE,POGGIO IMPERIALE,,POGGIO IMPERIALE,41.807454,15.350923
2191,POGGIO MIRTETO,POGGIO MIRTETO,,POGGIO MIRTETO,42.241929,12.633125
2193,POGGIO RUSCO,POGGIO RUSCO,,POGGIO RUSCO,44.981509,11.124879
2188,POGGIO-CAREGGINE-VAGLI,POGGIO CAREGGINE VAGLI,,POGGIO CAREGGINE VAGLI,44.1485,10.3506
2192,POGGIO RENATICO,POGGIO RENATICO,,POGGIO RENATICO,44.767556,11.484007
2195,POGGIRIDENTI-TRESIVIO-PIATEDA,POGGIRIDENTI TRESIVIO PIATEDA,,POGGIRIDENTI TRESIVIO PIATEDA,46.1669,9.9338
2197,POLESELLA,POLESELLA,,POLESELLA,44.960968,11.738563
113,POLICASTRO BUSSENTINO,POLICASTRO BUSSENTINO,,POLICASTRO BUSSENTINO,40.076787,15.528568
114,POLICORO TURSI,POLICORO TURSI,,POLICORO TURSI,40.207275,16.689094
2198,POLIGNANO A MARE,POLIGNANO A MARE,,POLIGNANO A MARE,40.991044,17.218837
2199,POLLENZA,POLLENZA,,POLLENZA,43.241062,13.367112
2200,POLLINA-S.MAURO CASTELVERDE,POLLINA SAN MAURO CASTELVERDE,,POLLINA SAN MAURO CASTELVERDE,38.017853,14.17615
2202,POMEZIA-S.PALOMBA,POMEZIA SAN PALOMBA,POMEZIA SANTA PALOMBA,POMEZIA SANTA PALOMBA,41.7061,12.5737
